큐렉소(060280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-02-09,7860,8334,7734,8121,419176,122650.0,14601193.0
2007-02-12,8208,8266,7937,8092,167640,122212.0,14601193.0
2007-02-13,7927,8121,7734,7812,290938,117978.0,14601193.0
2007-02-14,8014,8014,7531,7541,175401,113889.0,14601193.0
2007-02-15,7637,7792,7396,7474,216297,112867.0,14601193.0
2007-02-16,7541,7637,7019,7396,243370,111699.0,14601193.0
2007-02-20,7154,7425,7115,7164,121588,108195.0,14601193.0
2007-02-21,7019,7270,7009,7106,111935,107319.0,14601193.0
2007-02-22,7057,7193,7057,7106,107363,107319.0,14601193.0
2007-02-23,7106,7492,7067,7232,150315,109217.0,14601193.0
2007-02-26,7231,7231,7231,7232,0,109217.0,14601193.0
2007-02-27,7231,7231,7231,7232,0,,
2007-02-28,7231,7231,7231,7232,0,,
2007-03-02,7231,7231,7231,7232,0,,
2007-03-05,7231,7231,7231,7232,0,,
2007-03-06,7231,7231,7231,7232,0,,
2007-03-07,7231,7231,7231,7232,0,,
2007-03-08,7231,7231,7231,7232,0,,
2007-03-09,7231,7231,7231,7232,0,,
2007-03-12,7231,7231,7231,7232,0,,
2007-03-13,7231,7231,7231,7232,0,,
2007-03-14,7231,7231,7231,7232,0,,
2007-03-15,7231,7231,7231,7232,0,,
2007-03-16,7231,7231,7231,7232,0,,
2007-03-19,7231,7231,7231,7232,0,,
2007-03-20,7231,7231,7231,7232,0,,
2007-03-21,7231,7231,7231,7232,0,,
2007-03-22,7231,7231,7231,7232,0,,
2007-03-23,7231,7231,7231,7232,0,,
2007-03-26,7231,7231,7231,7232,0,,
2007-03-27,7231,7231,7231,7232,0,,
2007-03-28,6149,7193,6149,6661,887939,100602.0,14601193.0
2007-03-29,6671,6951,6468,6623,187825,100018.0,14601193.0
2007-03-30,6487,6555,5636,5994,828499,90527.0,14601193.0
2007-04-02,5800,5994,5365,5366,350531,81037.0,14601193.0
2007-04-03,5481,5481,4930,5056,311837,76364.0,14601193.0
2007-04-04,4998,5443,4998,5153,385363,77824.0,14601193.0
2007-04-05,5153,5916,5124,5917,290948,89359.0,14601193.0
2007-04-06,5916,6719,5916,6574,472439,99288.0,14601193.0
2007-04-09,6574,7135,6332,6845,313798,103376.0,14601193.0
2007-04-10,6767,6961,6497,6623,182281,100018.0,14601193.0
2007-04-11,6758,6999,6671,6922,120448,104545.0,14601193.0
2007-04-12,6767,7956,6477,7957,670813,120168.0,14601193.0
2007-04-13,8169,8720,8024,8266,359845,124840.0,14601193.0
2007-04-16,8469,8469,8072,8392,126485,126738.0,14601193.0
2007-04-17,8314,8392,7831,8218,204009,124110.0,14601193.0
2007-04-18,8218,8537,8121,8508,163619,128490.0,14601193.0
2007-04-19,8682,9213,8459,8933,197214,134915.0,14601193.0
2007-04-20,8991,9165,8778,8895,126090,134331.0,14601193.0
2007-04-23,8846,8991,8353,8363,192270,126300.0,14601193.0
2007-04-24,8227,8604,8111,8218,129962,124110.0,14601193.0
2007-04-25,8305,8305,7579,7725,167350,116664.0,14601193.0
2007-04-26,7753,8169,7454,7918,126017,119584.0,14601193.0
2007-04-27,7850,8043,7831,7996,63075,120752.0,14601193.0
2007-04-30,8024,8566,8024,8199,132771,123818.0,14601193.0
2007-05-02,8208,8469,8034,8199,55719,123818.0,14601193.0
2007-05-03,8401,8401,8121,8199,101548,123818.0,14601193.0
2007-05-04,8305,8363,8024,8179,96091,123526.0,14601193.0
2007-05-07,8382,8382,7260,7783,128483,117540.0,14601193.0
2007-05-08,7782,8334,7773,8025,138594,121190.0,14601193.0
2007-05-09,8072,8778,8072,8605,199941,129951.0,14601193.0
2007-05-10,8749,9136,8633,8663,142813,130827.0,14601193.0
2007-05-11,8585,8962,8411,8605,104089,129951.0,14601193.0
2007-05-14,8604,8604,8072,8411,104387,127030.0,14601193.0
2007-05-15,8314,8508,7831,7928,113525,119730.0,14601193.0
2007-05-16,8130,8130,7637,7638,67930,115349.0,14601193.0
2007-05-17,7695,7734,7106,7493,148035,113159.0,14601193.0
2007-05-18,7444,7734,7212,7425,131963,112137.0,14601193.0
2007-05-21,7357,7579,6632,6768,232915,102208.0,14601193.0
2007-05-22,6951,6961,5916,6284,298558,94908.0,14601193.0
2007-05-23,6381,7222,6197,7125,229929,107611.0,14601193.0
2007-05-25,7038,8024,7038,7918,221528,119584.0,14601193.0
2007-05-28,8314,8556,7976,8556,201774,129221.0,14601193.0
2007-05-29,8769,8778,8169,8402,210293,126884.0,14601193.0
2007-05-30,8363,8653,7976,8489,237925,128198.0,14601193.0
2007-05-31,8701,9165,8363,8895,262480,134331.0,14601193.0
2007-06-01,9039,9165,8701,8779,255510,132579.0,14601193.0
2007-06-04,8933,8943,7947,8257,290221,124694.0,14601193.0
2007-06-05,8247,8247,7541,7831,173102,121265.0,14970945.0
2007-06-07,7821,8266,7541,7880,149088,122013.0,14970945.0
2007-06-08,8014,8218,7734,7889,118652,122163.0,14970945.0
2007-06-11,8024,8024,7695,7918,112867,122612.0,14970945.0
2007-06-12,8005,8005,7347,7541,127915,116773.0,14970945.0
2007-06-13,7715,7966,7444,7725,89446,119618.0,14970945.0
2007-06-14,7918,7918,7444,7532,91460,116624.0,14970945.0
2007-06-15,7676,7676,7135,7251,126058,115055.0,15340697.0
2007-06-18,7251,7367,7057,7300,142447,115822.0,15340697.0
2007-06-19,7251,7637,7115,7358,251685,116743.0,15340697.0
2007-06-20,7357,7589,7270,7590,131579,120424.0,15340697.0
2007-06-21,7734,7782,7347,7367,132448,116896.0,15340697.0
2007-06-22,7318,7444,7193,7416,90890,119081.0,15525573.0
2007-06-25,7589,7589,7299,7396,62889,118771.0,15525573.0
2007-06-26,7299,7541,7144,7203,137302,115666.0,15525573.0
2007-06-27,7144,7347,6661,6961,119739,111784.0,15525573.0
2007-06-28,6961,7202,6622,7019,92525,112716.0,15525573.0
2007-06-29,7154,7154,6961,7048,45276,113181.0,15525573.0
2007-07-02,7067,8024,7067,7783,266391,124981.0,15525573.0
2007-07-03,7840,7956,7405,7590,147209,121876.0,15525573.0
2007-07-04,7734,7753,6922,6961,234267,111784.0,15525573.0
2007-07-05,6961,7125,6671,6758,181277,108524.0,15525573.0
2007-07-06,6671,6854,6342,6478,181890,104021.0,15525573.0
2007-07-09,6429,6796,6429,6487,109974,104177.0,15525573.0
2007-07-10,6748,6864,6468,6603,129799,106040.0,15525573.0
2007-07-11,6845,7009,6593,6603,195226,106040.0,15525573.0
2007-07-12,6574,6700,6381,6487,138659,104177.0,15525573.0
2007-07-13,6574,6700,6371,6526,97203,104798.0,15525573.0
2007-07-16,6709,6787,6429,6777,97658,108834.0,15525573.0
2007-07-18,6854,6922,6632,6806,63361,109300.0,15525573.0
2007-07-19,6816,6816,6574,6623,59566,106350.0,15525573.0
2007-07-20,6632,6632,6410,6410,93557,102935.0,15525573.0
2007-07-23,6352,7144,6332,6845,138498,109921.0,15525573.0
2007-07-24,7115,7115,6574,6806,64740,109300.0,15525573.0
2007-07-25,6767,6835,6584,6758,58066,108524.0,15525573.0
2007-07-26,6767,6854,6584,6758,78887,108524.0,15525573.0
2007-07-27,6758,7309,6526,7203,236577,115666.0,15525573.0
2007-07-30,7202,7715,7202,7541,223166,121099.0,15525573.0
2007-07-31,7821,8092,7608,7831,233782,125757.0,15525573.0
2007-08-01,7976,8198,7840,8025,165174,128862.0,15525573.0
2007-08-02,7976,9010,7976,8885,388755,142680.0,15525573.0
2007-08-03,9184,9349,8807,8991,305170,144388.0,15525573.0
2007-08-06,8865,8943,8121,8769,135591,140817.0,15525573.0
2007-08-07,8807,10054,8807,10055,503523,161466.0,15525573.0
2007-08-08,10635,10876,9619,9958,426606,159913.0,15525573.0
2007-08-09,9813,9958,8836,9185,457326,147493.0,15525573.0
2007-08-10,8894,9813,8856,9378,248037,150598.0,15525573.0
2007-08-13,9397,10006,9213,9330,154295,149822.0,15525573.0
2007-08-14,9291,9532,8798,9185,157055,147493.0,15525573.0
2007-08-16,8798,9010,7811,7812,191185,125447.0,15525573.0
2007-08-17,7840,8411,7840,8112,113827,130260.0,15525573.0
2007-08-20,8276,9068,8276,9001,104280,144543.0,15525573.0
2007-08-21,9068,9610,8894,9136,114149,146717.0,15525573.0
2007-08-22,9136,9329,8846,9146,67998,146872.0,15525573.0
2007-08-23,9291,9813,9281,9427,189346,151374.0,15525573.0
2007-08-24,9426,9658,9039,9562,107005,153548.0,15525573.0
2007-08-27,9668,9909,9513,9514,122774,152772.0,15525573.0
2007-08-28,9658,9658,9097,9253,108162,148580.0,15525573.0
2007-08-29,8894,9271,8720,9088,87214,145940.0,15525573.0
2007-08-30,9097,9416,8914,9098,89724,146096.0,15525573.0
2007-08-31,9097,9223,8517,8827,112550,141748.0,15525573.0
2007-09-03,8711,8836,8218,8315,218717,133520.0,15525573.0
2007-09-04,8459,8479,7918,7928,108464,127310.0,15525573.0
2007-09-05,8024,8034,7560,7880,240501,126533.0,15525573.0
2007-09-06,7879,8305,7686,8305,133676,133365.0,15525573.0
2007-09-07,8334,8401,8082,8131,94120,130570.0,15525573.0
2007-09-10,7734,8024,7734,8005,97018,128552.0,15525573.0
2007-09-11,8160,8314,7927,8083,80619,129794.0,15525573.0
2007-09-12,8218,8537,8092,8411,203961,135072.0,15525573.0
2007-09-13,8508,8575,8285,8450,85396,135694.0,15525573.0
2007-09-14,8450,8450,8053,8073,76343,129639.0,15525573.0
2007-09-17,8082,8218,7367,7735,304961,124205.0,15525573.0
2007-09-18,7811,7811,7173,7203,236351,115666.0,15525573.0
2007-09-19,7492,7492,6961,7087,115348,113802.0,15525573.0
2007-09-20,7241,7241,6671,6768,170077,108679.0,15525573.0
2007-09-21,6970,7193,6671,6971,130529,111939.0,15525573.0
2007-09-27,7096,7096,6758,6951,116118,111629.0,15525573.0
2007-09-28,6951,7241,6738,7242,148646,116287.0,15525573.0
2007-10-01,7077,7338,7057,7135,48808,114579.0,15525573.0
2007-10-02,7057,7850,7057,7358,226081,118150.0,15525573.0
2007-10-04,7782,7821,7222,7222,141709,115976.0,15525573.0
2007-10-05,7222,7444,6864,7009,110197,112560.0,15525573.0
2007-10-08,7009,7415,6893,7251,124419,116442.0,15525573.0
2007-10-09,7444,7444,7028,7174,59934,115200.0,15525573.0
2007-10-10,6980,7347,6961,7338,76442,117839.0,15525573.0
2007-10-11,7492,7521,7164,7348,118056,117994.0,15525573.0
2007-10-12,7154,7473,7057,7067,50728,113492.0,15525573.0
2007-10-15,6932,7154,6864,6971,66515,111939.0,15525573.0
2007-10-16,6825,7048,6622,6623,95189,106350.0,15525573.0
2007-10-17,6767,6767,6265,6342,110660,101848.0,15525573.0
2007-10-18,6236,7135,6207,6739,99560,108213.0,15525573.0
2007-10-19,6767,7009,6468,6584,25382,105729.0,15525573.0
2007-10-22,6284,6564,6139,6458,37572,103711.0,15525573.0
2007-10-23,6642,6642,6323,6362,26411,102158.0,15525573.0
2007-10-24,6477,6893,6294,6632,86286,106505.0,15525573.0
2007-10-25,6632,6912,6477,6719,31668,107903.0,15525573.0
2007-10-26,6980,6980,6381,6729,59506,108058.0,15525573.0
2007-10-29,6545,6941,6545,6864,64894,110232.0,15525573.0
2007-10-30,6767,6951,6671,6845,30977,109921.0,15525573.0
2007-10-31,6796,7009,6680,6816,39695,109455.0,15525573.0
2007-11-01,6767,6961,6632,6729,30936,108058.0,15525573.0
2007-11-02,6603,6700,6294,6681,77238,107282.0,15525573.0
2007-11-05,6758,6777,6458,6468,52349,103866.0,15525573.0
2007-11-06,6439,6448,6197,6381,83318,102469.0,15525573.0
2007-11-07,6564,7231,6294,6971,135082,111939.0,15525573.0
2007-11-08,6951,7154,6767,7155,58182,114889.0,15525573.0
2007-11-09,7154,7782,7154,7541,282655,121099.0,15525573.0
2007-11-12,7734,7927,7521,7638,248424,122652.0,15525573.0
2007-11-13,7947,7947,6864,7754,447432,124515.0,15525573.0
2007-11-14,7773,7831,7396,7590,90463,121876.0,15525573.0
2007-11-15,7589,7589,6961,7155,138820,114889.0,15525573.0
2007-11-16,6796,7396,6796,7338,67989,117839.0,15525573.0
2007-11-19,7251,7376,6990,7155,27537,114889.0,15525573.0
2007-11-20,7057,7202,6477,6777,69875,108834.0,15525573.0
2007-11-21,6767,7057,6767,6768,37293,108679.0,15525573.0
2007-11-22,6767,7048,6303,6458,80191,103711.0,15525573.0
2007-11-23,6477,6767,5491,5801,242780,93153.0,15525573.0
2007-11-26,5800,6168,5704,5878,70478,94395.0,15525573.0
2007-11-27,5820,5868,5472,5724,63140,91911.0,15525573.0
2007-11-28,5994,5994,5704,5791,37174,92998.0,15525573.0
2007-11-29,5800,5897,5375,5559,128941,89272.0,15525573.0
2007-11-30,5684,5936,5559,5685,100657,91290.0,15525573.0
2007-12-03,5800,5849,5559,5608,67021,90048.0,15525573.0
2007-12-04,5781,5781,5539,5646,62554,90669.0,15525573.0
2007-12-05,5607,5800,5520,5588,110256,89738.0,15525573.0
2007-12-06,5607,5752,5559,5675,59520,91135.0,15525573.0
2007-12-07,5781,5858,5607,5859,54139,94085.0,15525573.0
2007-12-10,5994,5994,5713,5791,40337,92998.0,15525573.0
2007-12-11,5897,5897,5607,5704,53337,91601.0,15525573.0
2007-12-12,5559,5694,4853,5134,267078,82441.0,15525573.0
2007-12-13,5133,5491,4834,4979,156454,79957.0,15525573.0
2007-12-14,4901,5017,4461,4737,206047,76075.0,15525573.0
2007-12-17,4544,4713,4447,4496,141698,85089.0,18298714.0
2007-12-18,4519,4544,4012,4061,207305,76855.0,18298714.0
2007-12-20,4171,4669,4104,4670,137588,88383.0,18298714.0
2007-12-21,4669,5249,4669,5163,168226,97715.0,18298714.0
2007-12-24,5414,5414,4882,4882,72561,92409.0,18298714.0
2007-12-26,4834,5104,4640,4641,50023,87834.0,18298714.0
2007-12-27,4824,4834,4640,4834,21127,91494.0,18298714.0
2007-12-28,4882,5017,4805,4882,43327,92409.0,18298714.0
2008-01-02,5017,5046,4785,4834,36849,91494.0,18298714.0
2008-01-03,4602,4843,4602,4834,39062,91494.0,18298714.0
2008-01-04,5008,5008,4505,4675,36921,88474.0,18298714.0
2008-01-07,4684,4684,4452,4501,19479,85181.0,18298714.0
2008-01-08,4544,4640,4399,4501,34716,85181.0,18298714.0
2008-01-09,4447,4544,4220,4322,81101,81795.0,18298714.0
2008-01-10,4302,4384,4128,4317,36252,81704.0,18298714.0
2008-01-11,4316,4640,4263,4641,27850,87834.0,18298714.0
2008-01-14,4737,4737,4350,4360,18598,82527.0,18298714.0
2008-01-15,4635,4635,4321,4481,10666,84815.0,18298714.0
2008-01-16,4539,4539,4070,4346,15636,82253.0,18298714.0
2008-01-17,4254,4341,4050,4215,35495,79782.0,18298714.0
2008-01-18,4109,4205,4109,4196,15411,79416.0,18298714.0
2008-01-21,4065,4350,4041,4090,55331,77404.0,18298714.0
2008-01-22,3872,4147,3673,3771,86827,71365.0,18298714.0
2008-01-23,3770,4050,3678,3742,50460,70816.0,18298714.0
2008-01-24,3712,3959,3693,3945,61007,74659.0,18298714.0
2008-01-25,3963,4534,3963,4534,95763,85821.0,18298714.0
2008-01-28,4548,5211,4534,5153,245657,97532.0,18298714.0
2008-01-29,5191,5365,4930,5037,87780,95336.0,18298714.0
2008-01-30,4959,5307,4930,5027,111613,95153.0,18298714.0
2008-01-31,5162,5752,5124,5347,168338,101192.0,18298714.0
2008-02-01,5646,6071,5317,5985,144768,113269.0,18298714.0
2008-02-04,6139,6874,6139,6874,249248,130104.0,18298714.0
2008-02-05,7009,7231,6574,7048,114148,133398.0,18298714.0
2008-02-11,6864,7038,6680,7029,85631,133032.0,18298714.0
2008-02-12,7154,7202,6912,7029,43421,133032.0,18298714.0
2008-02-13,7028,7028,6381,6516,124846,123333.0,18298714.0
2008-02-14,6671,6671,5559,6091,204530,115282.0,18298714.0
2008-02-15,6178,6671,6090,6236,61496,118027.0,18298714.0
2008-02-18,6294,6671,6207,6439,55803,121869.0,18298714.0
2008-02-19,6400,6555,6294,6429,39196,121686.0,18298714.0
2008-02-20,6429,7009,6410,6932,107128,131202.0,18298714.0
2008-02-21,6864,7405,6671,6951,164067,131568.0,18298714.0
2008-02-22,6951,7154,6332,6333,159521,119857.0,18298714.0
2008-02-25,6477,6477,6013,6130,61368,116014.0,18298714.0
2008-02-26,6042,6178,5936,6072,43819,114916.0,18298714.0
2008-02-27,6052,6381,6003,6197,38782,117295.0,18298714.0
2008-02-28,6090,6284,6090,6207,31541,117478.0,18298714.0
2008-02-29,6207,6294,5965,5975,63905,113086.0,18298714.0
2008-03-03,5858,5984,5762,5849,51659,110707.0,18298714.0
2008-03-04,6090,6381,5781,6149,90807,116380.0,18298714.0
2008-03-05,6090,6767,6090,6623,83449,125346.0,18298714.0
2008-03-06,6526,6758,6477,6661,45207,126078.0,18298714.0
2008-03-07,6661,6864,6497,6661,62014,126078.0,18298714.0
2008-03-10,6661,6661,6236,6381,49813,120772.0,18298714.0
2008-03-11,6361,6477,6100,6275,16614,118759.0,18298714.0
2008-03-12,6555,6555,6187,6284,19189,118942.0,18298714.0
2008-03-13,6284,6419,6207,6284,21537,118942.0,18298714.0
2008-03-14,6477,6477,6042,6381,31830,120772.0,18298714.0
2008-03-17,6381,6458,6178,6323,38655,119674.0,18298714.0
2008-03-18,6448,6448,6207,6284,38673,118942.0,18298714.0
2008-03-19,6381,6381,5733,5898,99809,111622.0,18298714.0
2008-03-20,5868,5868,5356,5356,59960,101375.0,18298714.0
2008-03-21,5607,5655,5182,5608,34122,106133.0,18298714.0
2008-03-24,5607,5839,5472,5472,26055,103571.0,18298714.0
2008-03-25,5781,5781,5501,5598,23012,105950.0,18298714.0
2008-03-26,5607,5733,5510,5685,17013,107596.0,18298714.0
2008-03-27,5781,5781,5414,5540,22916,104852.0,18298714.0
2008-03-28,5607,5607,5423,5530,35564,104669.0,18298714.0
2008-03-31,5462,5655,5462,5511,20908,104303.0,18298714.0
2008-04-01,5462,5800,5414,5801,28655,109792.0,18298714.0
2008-04-02,5800,6661,5800,6400,111245,121137.0,18298714.0
2008-04-03,6284,6526,6284,6400,27351,121137.0,18298714.0
2008-04-04,6400,6719,6303,6574,68396,124431.0,18298714.0
2008-04-07,6671,7173,6574,6729,114179,127359.0,18298714.0
2008-04-08,6816,6816,6516,6729,33225,127359.0,18298714.0
2008-04-10,6951,6951,6709,6739,36300,127542.0,18298714.0
2008-04-11,6854,6854,6439,6739,54073,127542.0,18298714.0
2008-04-14,6748,6758,6574,6661,36082,126078.0,18298714.0
2008-04-15,6671,6864,6245,6246,42988,118210.0,18298714.0
2008-04-16,6526,6526,6032,6178,29061,116929.0,18298714.0
2008-04-17,6613,6661,6207,6545,67001,123882.0,18298714.0
2008-04-18,6719,6719,6487,6642,71523,125712.0,18298714.0
2008-04-21,6854,7028,6632,6826,108672,129189.0,18298714.0
2008-04-22,6854,6874,6622,6661,77585,126078.0,18298714.0
2008-04-23,6709,6709,6342,6391,74168,120954.0,18298714.0
2008-04-24,6284,6545,6284,6468,20665,122418.0,18298714.0
2008-04-25,6526,6526,6236,6478,53295,122601.0,18298714.0
2008-04-28,6555,6555,6197,6420,48405,121503.0,18298714.0
2008-04-29,6497,6642,6187,6284,46200,118942.0,18298714.0
2008-04-30,6197,6332,5994,6207,61844,117478.0,18298714.0
2008-05-02,6207,6226,5800,6188,69980,117112.0,18298714.0
2008-05-06,6284,6284,5800,6188,39129,117112.0,18298714.0
2008-05-07,6323,6323,5820,5927,68858,112171.0,18298714.0
2008-05-08,5965,5974,5800,5956,27020,112720.0,18298714.0
2008-05-09,5984,6090,5878,6033,53143,114184.0,18298714.0
2008-05-13,6255,6255,6032,6159,53622,116563.0,18298714.0
2008-05-14,6158,6187,6042,6178,29966,116929.0,18298714.0
2008-05-15,6236,6236,6061,6081,31895,115099.0,18298714.0
2008-05-16,5965,6139,5965,6139,30460,116197.0,18298714.0
2008-05-19,6284,6284,5907,6052,38790,114550.0,18298714.0
2008-05-20,6081,6081,5713,5965,39388,112903.0,18298714.0
2008-05-21,5742,5945,5704,5772,25943,109243.0,18298714.0
2008-05-22,5974,6632,5607,6632,193063,125529.0,18298714.0
2008-05-23,6671,7048,6390,6526,118155,123516.0,18298714.0
2008-05-26,6709,6709,6139,6236,57079,118027.0,18298714.0
2008-05-27,6381,6767,6168,6584,85879,124614.0,18298714.0
2008-05-28,6700,6700,6207,6284,66803,118942.0,18298714.0
2008-05-29,6284,6545,6149,6381,38303,120772.0,18298714.0
2008-05-30,6342,6671,6284,6671,48342,126261.0,18298714.0
2008-06-02,6622,6922,6448,6449,61872,122052.0,18298714.0
2008-06-03,6429,6535,6197,6236,56060,118027.0,18298714.0
2008-06-04,6439,6439,6090,6236,33644,118027.0,18298714.0
2008-06-05,6274,6274,5907,6004,82666,113635.0,18298714.0
2008-06-09,5810,6090,5704,5811,47209,109975.0,18298714.0
2008-06-10,6032,6032,5704,5820,53101,110158.0,18298714.0
2008-06-11,5897,5897,5723,5820,35736,110158.0,18298714.0
2008-06-12,5810,5820,5607,5704,52340,107962.0,18298714.0
2008-06-13,5655,5800,5481,5675,38913,107413.0,18298714.0
2008-06-16,5868,5868,5481,5511,26031,104303.0,18298714.0
2008-06-17,5752,5752,5317,5530,37561,104669.0,18298714.0
2008-06-18,5501,5510,5375,5463,18022,103388.0,18298714.0
2008-06-19,5510,6274,5346,6081,63040,115099.0,18298714.0
2008-06-20,6090,6265,5800,5820,63943,110158.0,18298714.0
2008-06-23,5936,5936,5694,5811,27483,109975.0,18298714.0
2008-06-24,5713,5974,5636,5898,40751,111622.0,18298714.0
2008-06-25,5936,6236,5878,6033,52368,114184.0,18298714.0
2008-06-26,6139,6448,6003,6342,74589,120040.0,18298714.0
2008-06-27,6381,6477,6294,6381,73114,120772.0,18298714.0
2008-06-30,6429,6477,6023,6178,48960,116929.0,18298714.0
2008-07-01,6216,6284,5974,6081,40411,115099.0,18298714.0
2008-07-02,6120,6120,5617,5820,84587,110158.0,18298714.0
2008-07-03,5897,5897,5559,5869,29734,111073.0,18298714.0
2008-07-04,5800,5994,5655,5878,30874,111256.0,18298714.0
2008-07-07,5994,5994,5617,5801,54337,109792.0,18298714.0
2008-07-08,5800,5849,5510,5753,53153,108877.0,18298714.0
2008-07-09,5607,5916,5588,5598,36292,105950.0,18298714.0
2008-07-10,5636,5704,5327,5704,29533,107962.0,18298714.0
2008-07-11,5907,5945,5704,5946,44524,112537.0,18298714.0
2008-07-14,5955,6429,5897,6236,77309,118027.0,18298714.0
2008-07-15,6178,6361,5916,5994,49398,113452.0,18298714.0
2008-07-16,6071,6893,6061,6893,394670,130470.0,18298714.0
2008-07-17,7251,7734,6961,7541,361940,142730.0,18298714.0
2008-07-18,7753,8672,7753,8672,534063,164139.0,18298714.0
2008-07-21,9281,9813,8682,8798,713065,166518.0,18298714.0
2008-07-22,8749,8972,8130,8469,499961,160297.0,18298714.0
2008-07-23,8701,9175,8421,8750,357862,165603.0,18298714.0
2008-07-24,8749,8894,8208,8411,241815,159199.0,18298714.0
2008-07-25,8169,8392,7956,8102,161058,153343.0,18298714.0
2008-07-28,8411,8856,8208,8653,163081,163773.0,18298714.0
2008-07-29,8488,9039,8363,8866,105930,167799.0,18298714.0
2008-07-30,9078,9658,8904,9224,262347,174570.0,18298714.0
2008-07-31,9204,9629,8991,9620,183248,182072.0,18298714.0
2008-08-01,9861,9958,9204,9204,134406,174204.0,18298714.0
2008-08-04,8991,9117,8508,8991,109808,170178.0,18298714.0
2008-08-05,8904,9146,8604,8605,36294,162859.0,18298714.0
2008-08-06,8537,8933,8508,8856,44150,167616.0,18298714.0
2008-08-07,9078,9146,8856,8856,41490,167616.0,18298714.0
2008-08-08,8856,9465,8614,9195,116935,174021.0,18298714.0
2008-08-11,9407,9474,9136,9136,109445,172923.0,18298714.0
2008-08-12,9155,9416,9136,9156,120434,173289.0,18298714.0
2008-08-13,9378,10490,9378,10490,643262,198541.0,18298714.0
2008-08-14,10925,11215,10103,10828,709534,204946.0,18298714.0
2008-08-18,10635,10973,9233,9233,427355,174753.0,18298714.0
2008-08-19,9088,9088,7850,8092,449324,153160.0,18298714.0
2008-08-20,8314,8720,8179,8508,132972,161029.0,18298714.0
2008-08-21,8276,8614,7231,7348,314892,139070.0,18298714.0
2008-08-22,7570,7792,6245,7735,550573,146390.0,18298714.0
2008-08-25,7927,8024,7357,7387,100607,139802.0,18298714.0
2008-08-26,6980,7251,6284,6478,264047,122601.0,18298714.0
2008-08-27,6671,6912,6535,6729,108217,127359.0,18298714.0
2008-08-28,6642,6961,6497,6526,103724,123516.0,18298714.0
2008-08-29,6526,6719,6526,6584,58294,124614.0,18298714.0
2008-09-01,6429,6680,6429,6594,135632,124797.0,18298714.0
2008-09-02,6593,6651,5897,6101,111178,115465.0,18298714.0
2008-09-03,6090,6236,5423,6139,83632,116197.0,18298714.0
2008-09-04,6207,6555,6129,6526,44752,123516.0,18298714.0
2008-09-05,6477,6477,6187,6381,44237,120772.0,18298714.0
2008-09-08,6429,7202,6381,6932,102253,131202.0,18298714.0
2008-09-09,7125,7125,6796,6961,53361,131751.0,18298714.0
2008-09-10,6864,7057,6622,6874,40454,130104.0,18298714.0
2008-09-11,6874,7057,6864,6913,36667,130836.0,18298714.0
2008-09-12,6864,7947,6864,7909,167174,149683.0,18298714.0
2008-09-16,7347,7444,6777,6816,136586,129006.0,18298714.0
2008-09-17,6970,7531,6970,7338,61292,138887.0,18298714.0
2008-09-18,6970,7347,6825,7145,77879,135227.0,18298714.0
2008-09-19,7270,7637,7270,7590,73663,143645.0,18298714.0
2008-09-22,7666,7734,7396,7416,43792,140351.0,18298714.0
2008-09-23,7154,7637,7057,7425,63043,140534.0,18298714.0
2008-09-24,7512,7512,7154,7338,48671,138887.0,18298714.0
2008-09-25,7492,7492,7067,7067,36363,133764.0,18298714.0
2008-09-26,7338,7579,6990,7058,105685,133581.0,18298714.0
2008-09-29,7106,7106,6738,6768,77654,128091.0,18298714.0
2008-09-30,6429,6564,5752,6478,212783,122601.0,18298714.0
2008-10-01,6574,6729,6313,6391,48530,120954.0,18298714.0
2008-10-02,6651,6651,6187,6391,35358,120954.0,18298714.0
2008-10-06,6381,6381,5559,5704,69373,107962.0,18298714.0
2008-10-07,5278,5607,4940,5608,74561,106133.0,18298714.0
2008-10-08,5414,5597,5037,5037,67419,95336.0,18298714.0
2008-10-09,4882,5288,4882,5027,43936,95153.0,18298714.0
2008-10-10,4640,4819,4273,4737,95152,89664.0,18298714.0
2008-10-13,4834,5172,4834,5163,23173,97715.0,18298714.0
2008-10-14,5327,5936,5327,5830,72267,110341.0,18298714.0
2008-10-15,5945,5945,5520,5878,43395,111256.0,18298714.0
2008-10-16,5568,5568,5133,5134,40983,97166.0,18298714.0
2008-10-17,5317,5520,5008,5066,77973,95885.0,18298714.0
2008-10-20,5095,5317,4834,5066,67588,95885.0,18298714.0
2008-10-21,5124,5307,4988,5076,42314,96068.0,18298714.0
2008-10-22,4969,5075,4689,4786,53230,90579.0,18298714.0
2008-10-23,4399,4640,4070,4070,86843,77038.0,18298714.0
2008-10-24,3722,4060,3461,3461,106199,65509.0,18298714.0
2008-10-27,3209,3533,2943,3036,145985,57458.0,18298714.0
2008-10-28,2663,3427,2663,3427,91332,64869.0,18298714.0
2008-10-29,3533,3939,3383,3771,156581,71365.0,18298714.0
2008-10-30,3915,4336,3915,4336,60821,82070.0,18298714.0
2008-10-31,4360,4979,4360,4979,37695,94238.0,18298714.0
2008-11-03,5607,5723,5423,5724,53438,108328.0,18298714.0
2008-11-04,6574,6574,5800,6381,275582,120772.0,18298714.0
2008-11-05,6767,6767,5945,6391,201488,120954.0,18298714.0
2008-11-06,6100,7154,6042,6284,166846,118942.0,18298714.0
