삼양사(145990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-08,101500,103500,100500,103500,36704,1064995.0,10289803.0
2016-06-09,103500,105500,100500,102500,41672,1054705.0,10289803.0
2016-06-10,103000,104000,101500,104000,22631,1070140.0,10289803.0
2016-06-13,104000,104000,101000,103000,32580,1059850.0,10289803.0
2016-06-14,102000,103000,98200,99100,38608,1019719.0,10289803.0
2016-06-15,99000,99000,97700,97800,22825,1006343.0,10289803.0
2016-06-16,98000,99600,97000,97300,22202,1001198.0,10289803.0
2016-06-17,98200,98900,96100,96200,19386,989879.0,10289803.0
2016-06-20,97700,97700,95500,96100,24598,988850.0,10289803.0
2016-06-21,96400,97400,95700,96900,17545,997082.0,10289803.0
2016-06-22,97100,99200,96200,98900,18193,1017662.0,10289803.0
2016-06-23,98900,98900,96300,97100,17442,999140.0,10289803.0
2016-06-24,97200,98300,90000,93600,30916,963126.0,10289803.0
2016-06-27,88900,94400,88900,93200,19396,959010.0,10289803.0
2016-06-28,93200,94000,91600,93500,10544,962097.0,10289803.0
2016-06-29,93900,95200,93600,94400,24077,971357.0,10289803.0
2016-06-30,95000,95100,94000,94000,8070,967241.0,10289803.0
2016-07-01,94200,95500,94200,94700,19769,974444.0,10289803.0
2016-07-04,94700,95800,94500,95600,9943,983705.0,10289803.0
2016-07-05,95800,96600,93900,94200,13221,969299.0,10289803.0
2016-07-06,94300,96000,93500,93500,10852,962097.0,10289803.0
2016-07-07,93600,94700,93400,94100,13256,968270.0,10289803.0
2016-07-08,94100,94600,92700,93700,11478,964155.0,10289803.0
2016-07-11,94600,94600,92600,94000,21491,967241.0,10289803.0
2016-07-12,94000,96400,93900,95400,16168,981647.0,10289803.0
2016-07-13,95100,96000,93100,94800,32219,975473.0,10289803.0
2016-07-14,94800,95900,94000,95100,17737,978560.0,10289803.0
2016-07-15,95800,97200,95300,95900,20720,986792.0,10289803.0
2016-07-18,97600,103000,97500,101000,39271,1039270.0,10289803.0
2016-07-19,104000,104000,101000,101500,46709,1044415.0,10289803.0
2016-07-20,102000,102500,99900,100500,25898,1034125.0,10289803.0
2016-07-21,101000,102500,101000,102000,20264,1049560.0,10289803.0
2016-07-22,101000,101500,99800,99900,19757,1027951.0,10289803.0
2016-07-25,100000,100500,97300,100000,21406,1028980.0,10289803.0
2016-07-26,98200,100500,98200,100000,13503,1028980.0,10289803.0
2016-07-27,100500,101000,99700,100500,13014,1034125.0,10289803.0
2016-07-28,100500,100500,96700,99000,39319,1018690.0,10289803.0
2016-07-29,99100,99500,96900,96900,18423,997082.0,10289803.0
2016-08-01,97700,99800,96600,99100,26588,1019719.0,10289803.0
2016-08-02,99300,99800,96800,97900,30929,1007372.0,10289803.0
2016-08-03,96800,98400,96800,97200,15702,1000169.0,10289803.0
2016-08-04,97400,99400,97400,98700,19530,1015604.0,10289803.0
2016-08-05,98900,99500,96000,97700,29493,1005314.0,10289803.0
2016-08-08,97800,98400,96300,97800,19614,1006343.0,10289803.0
2016-08-09,98100,102500,97600,102000,35591,1049560.0,10289803.0
2016-08-10,102000,102000,100000,102000,18055,1049560.0,10289803.0
2016-08-11,102500,104000,100500,102500,36182,1054705.0,10289803.0
2016-08-12,102500,104000,101500,103500,13974,1064995.0,10289803.0
2016-08-16,104000,104000,100500,101500,22429,1044415.0,10289803.0
2016-08-17,103500,104000,101500,101500,35647,1044415.0,10289803.0
2016-08-18,101000,102000,99500,100500,35717,1034125.0,10289803.0
2016-08-19,100500,101500,99000,99100,25317,1019719.0,10289803.0
2016-08-22,99100,101000,98100,98800,34812,1016633.0,10289803.0
2016-08-23,99000,102000,97900,98700,37376,1015604.0,10289803.0
2016-08-24,98800,100500,98600,99600,36750,1024864.0,10289803.0
2016-08-25,99300,99800,97100,99600,39113,1024864.0,10289803.0
2016-08-26,99800,101000,99000,101000,16479,1039270.0,10289803.0
2016-08-29,101000,101000,99200,100000,8963,1028980.0,10289803.0
2016-08-30,100000,101500,99600,100500,15577,1034125.0,10289803.0
2016-08-31,100500,103500,100000,101500,33671,1044415.0,10289803.0
2016-09-01,101500,102000,99200,99500,23533,1023835.0,10289803.0
2016-09-02,99600,100500,98700,99600,19434,1024864.0,10289803.0
2016-09-05,100000,101500,99800,100000,21997,1028980.0,10289803.0
2016-09-06,100000,101000,99000,99700,23470,1025893.0,10289803.0
2016-09-07,99200,99600,97100,97600,22822,1004285.0,10289803.0
2016-09-08,98000,99000,97500,97600,15997,1004285.0,10289803.0
2016-09-09,97200,98400,95000,96400,25071,991937.0,10289803.0
2016-09-12,93600,99600,93500,99100,23249,1019719.0,10289803.0
2016-09-13,99100,99900,97600,99300,21594,1021777.0,10289803.0
2016-09-19,98800,100000,98100,99200,15510,1020748.0,10289803.0
2016-09-20,99200,99600,98100,99000,9228,1018690.0,10289803.0
2016-09-21,98700,101000,98700,100000,34718,1028980.0,10289803.0
2016-09-22,101000,102500,100000,101000,28746,1039270.0,10289803.0
2016-09-23,102000,102000,100500,101000,12770,1039270.0,10289803.0
2016-09-26,100500,101500,99200,99200,19966,1020748.0,10289803.0
2016-09-27,99300,101500,98800,101000,15256,1039270.0,10289803.0
2016-09-28,101000,102500,101000,101500,25573,1044415.0,10289803.0
2016-09-29,102500,104000,102000,103000,30051,1059850.0,10289803.0
2016-09-30,102500,103000,101000,101500,22662,1044415.0,10289803.0
2016-10-04,102500,103000,101000,102500,13928,1054705.0,10289803.0
2016-10-05,102500,102500,101000,102000,13090,1049560.0,10289803.0
2016-10-06,101500,104500,100500,101500,28928,1044415.0,10289803.0
2016-10-07,101500,103000,100500,101500,21149,1044415.0,10289803.0
2016-10-10,102500,109500,101500,107000,104423,1101009.0,10289803.0
2016-10-11,107500,109500,106000,107000,36481,1101009.0,10289803.0
2016-10-12,106500,111500,106500,110000,45165,1131878.0,10289803.0
2016-10-13,110000,110500,107500,107500,17120,1106154.0,10289803.0
2016-10-14,107500,108000,105500,107000,18546,1101009.0,10289803.0
2016-10-17,107000,107500,104500,106000,22921,1090719.0,10289803.0
2016-10-18,107000,107000,103500,105500,23163,1085574.0,10289803.0
2016-10-19,106000,110000,104500,110000,32139,1131878.0,10289803.0
2016-10-20,110500,111000,107000,107500,19347,1106154.0,10289803.0
2016-10-21,108000,109000,105500,109000,17948,1121589.0,10289803.0
2016-10-24,108000,108500,105000,105500,20090,1085574.0,10289803.0
2016-10-25,105500,106000,102000,103000,22204,1059850.0,10289803.0
2016-10-26,102000,105500,102000,105000,15776,1080429.0,10289803.0
2016-10-27,105500,105500,103000,105000,16341,1080429.0,10289803.0
2016-10-28,105000,105500,103000,103500,12891,1064995.0,10289803.0
2016-10-31,102500,103500,101500,103000,6952,1059850.0,10289803.0
2016-11-01,103500,105500,103000,104500,10136,1075284.0,10289803.0
2016-11-02,104000,104000,101000,101500,15467,1044415.0,10289803.0
2016-11-03,101000,108000,100500,106500,26611,1095864.0,10289803.0
2016-11-04,107000,109000,105500,107500,18079,1106154.0,10289803.0
2016-11-07,109000,109500,105500,108500,17716,1116444.0,10289803.0
2016-11-08,109000,109000,106500,107500,7968,1106154.0,10289803.0
2016-11-09,108000,109000,101000,104500,30569,1075284.0,10289803.0
2016-11-10,106500,106500,104500,106500,12087,1095864.0,10289803.0
2016-11-11,107000,107000,105000,107000,8449,1101009.0,10289803.0
2016-11-14,106000,109500,106000,109500,14760,1126733.0,10289803.0
2016-11-15,109000,110000,107500,109000,15966,1121589.0,10289803.0
2016-11-16,110000,118000,110000,117000,68013,1203907.0,10289803.0
2016-11-17,117000,119500,116000,118000,26750,1214197.0,10289803.0
2016-11-18,117500,118000,114500,116500,20013,1198762.0,10289803.0
2016-11-21,116500,116500,111500,113000,19463,1162748.0,10289803.0
2016-11-22,114000,114500,112000,113500,14824,1167893.0,10289803.0
2016-11-23,113500,113500,109500,111000,19649,1142168.0,10289803.0
2016-11-24,112000,112500,108000,110000,15535,1131878.0,10289803.0
2016-11-25,111500,112000,108500,112000,18302,1152458.0,10289803.0
2016-11-28,110500,112000,108500,108500,12448,1116444.0,10289803.0
2016-11-29,109500,115000,107500,114000,23384,1173038.0,10289803.0
2016-11-30,114500,114500,111500,113500,11715,1167893.0,10289803.0
2016-12-01,113500,114000,109500,111000,16404,1142168.0,10289803.0
2016-12-02,112000,113000,110500,111500,11674,1147313.0,10289803.0
2016-12-05,112500,113000,110500,111000,7248,1142168.0,10289803.0
2016-12-06,112500,117000,111500,114000,21765,1173038.0,10289803.0
2016-12-07,114000,114000,109000,112500,21880,1157603.0,10289803.0
2016-12-08,113000,115000,110500,115000,18234,1183327.0,10289803.0
2016-12-09,115000,115000,112000,112000,7909,1152458.0,10289803.0
2016-12-12,112500,114000,110000,111000,12143,1142168.0,10289803.0
2016-12-13,111500,112500,110000,111000,15382,1142168.0,10289803.0
2016-12-14,111500,111500,109000,110000,12274,1131878.0,10289803.0
2016-12-15,110000,112500,108000,112000,11562,1152458.0,10289803.0
2016-12-16,111000,112500,108500,110000,19494,1131878.0,10289803.0
2016-12-19,110000,110500,108000,109000,10691,1121589.0,10289803.0
2016-12-20,110000,110000,106500,107000,20046,1101009.0,10289803.0
2016-12-21,107500,107500,104000,106000,22887,1090719.0,10289803.0
2016-12-22,106500,107000,104500,106000,7531,1090719.0,10289803.0
2016-12-23,105000,107500,104500,106000,8853,1090719.0,10289803.0
2016-12-26,106000,107000,104000,107000,10796,1101009.0,10289803.0
2016-12-27,107000,107000,105000,105000,15557,1080429.0,10289803.0
2016-12-28,105000,105500,104000,105500,10316,1085574.0,10289803.0
2016-12-29,106000,107000,105000,105000,15376,1080429.0,10289803.0
2017-01-02,105500,105500,102500,103000,12710,1059850.0,10289803.0
2017-01-03,103000,104000,101500,103000,19532,1059850.0,10289803.0
2017-01-04,103000,106000,102500,104500,15211,1075284.0,10289803.0
2017-01-05,104000,104500,101500,104000,16860,1070140.0,10289803.0
2017-01-06,104000,105500,103000,104000,11943,1070140.0,10289803.0
2017-01-09,104000,107000,100500,105500,32270,1085574.0,10289803.0
2017-01-10,105500,108000,103500,105000,27176,1080429.0,10289803.0
2017-01-11,104000,106000,102000,103000,23832,1059850.0,10289803.0
2017-01-12,103500,104000,102000,104000,16874,1070140.0,10289803.0
2017-01-13,104000,104000,102000,102500,16980,1054705.0,10289803.0
2017-01-16,102500,103500,100500,101000,21410,1039270.0,10289803.0
2017-01-17,101000,102000,100000,100500,10514,1034125.0,10289803.0
2017-01-18,100000,101000,99100,101000,17120,1039270.0,10289803.0
2017-01-19,100000,101000,99600,99600,15203,1024864.0,10289803.0
2017-01-20,99600,100500,98300,98400,15173,1012517.0,10289803.0
2017-01-23,98900,98900,97000,97000,17778,998111.0,10289803.0
2017-01-24,97100,97800,94900,97800,27734,1006343.0,10289803.0
2017-01-25,97800,98300,94700,94700,33738,974444.0,10289803.0
2017-01-26,94700,96000,94100,95300,13144,980618.0,10289803.0
2017-01-31,95400,96300,94900,95800,9339,985763.0,10289803.0
2017-02-01,96700,96700,95300,95800,8482,985763.0,10289803.0
2017-02-02,95300,95800,94300,94300,20012,970328.0,10289803.0
2017-02-03,95000,95000,93100,93200,13890,959010.0,10289803.0
2017-02-06,94000,98000,93500,97600,21639,1004285.0,10289803.0
2017-02-07,98500,98900,96600,97300,10421,1001198.0,10289803.0
2017-02-08,97000,97000,95300,96200,9178,989879.0,10289803.0
2017-02-09,96200,97800,95900,96500,9081,992966.0,10289803.0
2017-02-10,97400,98300,96500,98000,16439,1008401.0,10289803.0
2017-02-13,99000,100000,96600,96800,27769,996053.0,10289803.0
2017-02-14,96800,97100,95100,95100,20607,978560.0,10289803.0
2017-02-15,95500,96000,94900,95700,15186,984734.0,10289803.0
2017-02-16,95700,96200,94400,94600,18358,973415.0,10289803.0
2017-02-17,95500,95600,94000,94500,12687,972386.0,10289803.0
2017-02-20,94600,94900,94000,94400,7778,971357.0,10289803.0
2017-02-21,94800,97600,94600,96300,16682,990908.0,10289803.0
2017-02-22,97300,97400,95200,95300,9107,980618.0,10289803.0
2017-02-23,96000,96000,94900,94900,9129,976502.0,10289803.0
2017-02-24,95900,97600,95000,97100,20672,999140.0,10289803.0
2017-02-27,97800,99000,97600,98400,15703,1012517.0,10289803.0
2017-02-28,99000,99000,97000,97900,12332,1007372.0,10289803.0
2017-03-02,98300,98400,96600,97200,15706,1000169.0,10289803.0
2017-03-03,97200,98800,97000,97800,15776,1006343.0,10289803.0
2017-03-06,98100,98200,94300,96600,15224,993995.0,10289803.0
2017-03-07,97800,99500,96600,98600,22717,1014575.0,10289803.0
2017-03-08,98600,99000,97400,98200,11706,1010459.0,10289803.0
2017-03-09,98000,99500,97300,99000,13544,1018690.0,10289803.0
2017-03-10,99100,99400,97800,98300,10117,1011488.0,10289803.0
2017-03-13,98300,98600,96400,97100,20874,999140.0,10289803.0
2017-03-14,97000,97100,94600,95000,35201,977531.0,10289803.0
2017-03-15,95000,95700,93500,93900,23524,966213.0,10289803.0
2017-03-16,94300,95400,93900,94200,11154,969299.0,10289803.0
2017-03-17,94000,96700,94000,95700,22553,984734.0,10289803.0
2017-03-20,95800,96000,94200,95900,15068,986792.0,10289803.0
2017-03-21,96100,96100,94200,94200,18182,969299.0,10289803.0
2017-03-22,94100,95100,94100,94200,9737,969299.0,10289803.0
2017-03-23,94400,95000,93800,93800,13351,965184.0,10289803.0
2017-03-24,93900,95700,93800,95100,14732,978560.0,10289803.0
2017-03-27,95200,96400,94700,95700,12963,984734.0,10289803.0
2017-03-28,95000,96600,95000,96300,14888,990908.0,10289803.0
2017-03-29,95500,97200,95500,96700,12291,995024.0,10289803.0
2017-03-30,97300,97300,96200,96600,7388,993995.0,10289803.0
2017-03-31,96600,97100,96200,97100,7868,999140.0,10289803.0
2017-04-03,97100,99900,96400,99400,25882,1022806.0,10289803.0
2017-04-04,98700,99400,97500,98900,15573,1017662.0,10289803.0
2017-04-05,98900,101500,98900,99700,23019,1025893.0,10289803.0
2017-04-06,99300,100500,98800,100000,11829,1028980.0,10289803.0
2017-04-07,101000,101000,99500,99500,6302,1023835.0,10289803.0
2017-04-10,99100,99300,97600,97800,6051,1006343.0,10289803.0
2017-04-11,96600,99300,96600,97900,7927,1007372.0,10289803.0
2017-04-12,98100,98200,96500,97500,9703,1003256.0,10289803.0
2017-04-13,96600,97700,96400,97100,14180,999140.0,10289803.0
2017-04-14,97100,97200,96300,96600,8500,993995.0,10289803.0
2017-04-17,96400,97400,96000,96200,7504,989879.0,10289803.0
2017-04-18,96200,97000,96000,96500,9455,992966.0,10289803.0
2017-04-19,96200,97000,95400,95900,11394,986792.0,10289803.0
2017-04-20,95800,98400,95800,97400,6986,1002227.0,10289803.0
2017-04-21,97500,98300,96600,97500,6583,1003256.0,10289803.0
2017-04-24,97200,98200,96200,96700,12476,995024.0,10289803.0
2017-04-25,96200,98100,96200,97700,10131,1005314.0,10289803.0
2017-04-26,97700,98300,96800,97800,8884,1006343.0,10289803.0
2017-04-27,97900,98700,96500,97000,9274,998111.0,10289803.0
2017-04-28,96500,96700,95400,96400,16458,991937.0,10289803.0
2017-05-02,96000,96500,95000,95400,11771,981647.0,10289803.0
2017-05-04,95000,95700,94600,95100,11434,978560.0,10289803.0
2017-05-08,95100,96300,95100,96000,10317,987821.0,10289803.0
2017-05-10,96800,99300,96100,97000,17111,998111.0,10289803.0
2017-05-11,98000,98700,97200,98500,9634,1013546.0,10289803.0
2017-05-12,99000,99000,97300,97500,5597,1003256.0,10289803.0
2017-05-15,98200,98200,97000,97700,8420,1005314.0,10289803.0
2017-05-16,96500,97400,95500,95800,19294,985763.0,10289803.0
2017-05-17,95800,95900,92800,93100,39973,957981.0,10289803.0
2017-05-18,92900,92900,90500,91600,37176,942546.0,10289803.0
2017-05-19,91600,92400,91000,92100,17462,947691.0,10289803.0
2017-05-22,92200,93000,91700,92200,18444,948720.0,10289803.0
2017-05-23,92200,94300,91600,93500,15125,962097.0,10289803.0
2017-05-24,93600,94400,93500,94100,11821,968270.0,10289803.0
2017-05-25,94100,94200,93200,94000,17465,967241.0,10289803.0
2017-05-26,94000,95000,94000,94000,19664,967241.0,10289803.0
2017-05-29,94100,96000,94100,95600,18723,983705.0,10289803.0
2017-05-30,95600,97100,94600,95900,13818,986792.0,10289803.0
2017-05-31,95900,96300,94800,96300,21183,990908.0,10289803.0
2017-06-01,96300,96300,95300,95600,7360,983705.0,10289803.0
2017-06-02,96400,96400,94700,95500,22184,982676.0,10289803.0
2017-06-05,95600,96200,95400,95600,20025,983705.0,10289803.0
2017-06-07,95600,96100,94600,95100,15944,978560.0,10289803.0
2017-06-08,95700,97900,94800,97900,35655,1007372.0,10289803.0
2017-06-09,99000,104500,99000,103500,101334,1064995.0,10289803.0
2017-06-12,103500,105500,101000,105500,43387,1085574.0,10289803.0
2017-06-13,105500,107500,104500,106500,36942,1095864.0,10289803.0
2017-06-14,105500,107000,104500,105500,27138,1085574.0,10289803.0
2017-06-15,105000,106500,105000,105500,22360,1085574.0,10289803.0
2017-06-16,105500,105500,103500,105500,17832,1085574.0,10289803.0
2017-06-19,105500,108500,103500,106500,21068,1095864.0,10289803.0
2017-06-20,105500,106500,102000,102500,20116,1054705.0,10289803.0
2017-06-21,102500,103500,102000,102500,7379,1054705.0,10289803.0
2017-06-22,102000,103500,101500,103000,8582,1059850.0,10289803.0
2017-06-23,103500,104500,103000,103000,10962,1059850.0,10289803.0
2017-06-26,103000,103500,101500,102000,8158,1049560.0,10289803.0
2017-06-27,102500,104500,102000,102500,7677,1054705.0,10289803.0
2017-06-28,103500,103500,101000,103500,9804,1064995.0,10289803.0
2017-06-29,104000,105000,102500,103000,9980,1059850.0,10289803.0
2017-06-30,102500,103000,101500,103000,6602,1059850.0,10289803.0
2017-07-03,103000,103000,101000,101500,12081,1044415.0,10289803.0
2017-07-04,101500,102000,100000,102000,9505,1049560.0,10289803.0
2017-07-05,101000,103500,101000,101500,8054,1044415.0,10289803.0
2017-07-06,101000,103500,101000,102500,13806,1054705.0,10289803.0
2017-07-07,101500,102500,100000,102000,16575,1049560.0,10289803.0
2017-07-10,101000,102000,99600,99600,15603,1024864.0,10289803.0
2017-07-11,99000,100500,98000,98100,14165,1009430.0,10289803.0
2017-07-12,98000,100000,98000,98600,6765,1014575.0,10289803.0
2017-07-13,98700,98700,96800,97700,17628,1005314.0,10289803.0
2017-07-14,98300,99100,97500,98900,5099,1017662.0,10289803.0
2017-07-17,98900,100500,98200,99600,8878,1024864.0,10289803.0
2017-07-18,102000,102000,99500,100000,8950,1028980.0,10289803.0
2017-07-19,101000,101500,100000,101000,6162,1039270.0,10289803.0
2017-07-20,100500,101500,99100,100500,9247,1034125.0,10289803.0
2017-07-21,100500,100500,98700,99000,11943,1018690.0,10289803.0
2017-07-24,99800,99900,98900,99600,5059,1024864.0,10289803.0
2017-07-25,100000,101000,100000,101000,8516,1039270.0,10289803.0
2017-07-26,102000,102000,100000,101000,4357,1039270.0,10289803.0
2017-07-27,100500,101500,100000,101000,4104,1039270.0,10289803.0
2017-07-28,100500,103000,100500,101000,13572,1039270.0,10289803.0
2017-07-31,101500,102000,101000,101500,7150,1044415.0,10289803.0
2017-08-01,101000,101500,99000,99300,19179,1021777.0,10289803.0
2017-08-02,99300,100500,99000,100000,8124,1028980.0,10289803.0
2017-08-03,100000,100500,99200,99400,7336,1022806.0,10289803.0
2017-08-04,99100,99900,98700,99000,7432,1018690.0,10289803.0
2017-08-07,99100,99300,98000,98500,8278,1013546.0,10289803.0
2017-08-08,98100,99900,98100,98900,4821,1017662.0,10289803.0
2017-08-09,98100,99700,98000,98700,8784,1015604.0,10289803.0
2017-08-10,98600,99300,97900,98800,6854,1016633.0,10289803.0
2017-08-11,98600,99300,98300,98800,6330,1016633.0,10289803.0
2017-08-14,98500,99100,95100,95700,13642,984734.0,10289803.0
2017-08-16,95800,96400,95000,95500,11235,982676.0,10289803.0
2017-08-17,95000,95900,93300,93600,20439,963126.0,10289803.0
2017-08-18,93100,94900,92700,93400,21075,961068.0,10289803.0
2017-08-21,93400,94000,92800,93200,8793,959010.0,10289803.0
2017-08-22,92600,93700,92600,93500,9275,962097.0,10289803.0
2017-08-23,95000,99500,95000,98700,32356,1015604.0,10289803.0
2017-08-24,99500,99900,97600,98400,12469,1012517.0,10289803.0
2017-08-25,99700,99700,97200,97400,5935,1002227.0,10289803.0
2017-08-28,97400,98400,96900,97600,10967,1004285.0,10289803.0
2017-08-29,97400,97800,96000,97500,7676,1003256.0,10289803.0
2017-08-30,98000,98400,96600,98300,5471,1011488.0,10289803.0
2017-08-31,97900,99300,97700,98500,11681,1013546.0,10289803.0
2017-09-01,99400,99400,97300,97400,7130,1002227.0,10289803.0
2017-09-04,95900,97200,95600,96000,11211,987821.0,10289803.0
2017-09-05,96400,99900,95600,96300,7963,990908.0,10289803.0
2017-09-06,97000,97900,96000,96000,7977,987821.0,10289803.0
2017-09-07,97000,97000,94800,94800,13691,975473.0,10289803.0
2017-09-08,94500,94700,93000,93600,19088,963126.0,10289803.0
2017-09-11,93200,95100,93200,94500,9079,972386.0,10289803.0
2017-09-12,93300,95900,93300,95100,6621,978560.0,10289803.0
2017-09-13,94500,94900,93400,94100,7536,968270.0,10289803.0
2017-09-14,93900,97400,92900,97400,20333,1002227.0,10289803.0
2017-09-15,95200,97000,94500,96400,12256,991937.0,10289803.0
2017-09-18,95600,96800,94500,95100,7947,978560.0,10289803.0
2017-09-19,94600,95600,94100,95100,5818,978560.0,10289803.0
2017-09-20,95800,95800,94000,94000,9294,967241.0,10289803.0
2017-09-21,94200,95000,93200,93200,8601,959010.0,10289803.0
2017-09-22,93000,94800,93000,93700,12876,964155.0,10289803.0
2017-09-25,94800,94800,92800,92800,11030,954894.0,10289803.0
2017-09-26,93600,96000,92400,94900,9521,976502.0,10289803.0
2017-09-27,94700,95600,94200,94300,3833,970328.0,10289803.0
2017-09-28,93300,95700,93100,95700,9504,984734.0,10289803.0
2017-09-29,96100,96100,93900,93900,7846,966213.0,10289803.0
2017-10-10,93900,95900,93500,94000,11912,967241.0,10289803.0
2017-10-11,93500,95900,93200,95800,10545,985763.0,10289803.0
2017-10-12,95200,95500,94100,94500,11660,972386.0,10289803.0
2017-10-13,94100,95500,93900,94400,9102,971357.0,10289803.0
2017-10-16,94400,95400,93600,95100,4798,978560.0,10289803.0
2017-10-17,94600,94900,94000,94000,7462,967241.0,10289803.0
2017-10-18,94000,96200,94000,94700,6087,974444.0,10289803.0
2017-10-19,94900,98500,94800,97300,23074,1001198.0,10289803.0
2017-10-20,97600,99000,96600,97600,23722,1004285.0,10289803.0
2017-10-23,97900,98600,96600,97000,10093,998111.0,10289803.0
2017-10-24,96700,98200,96700,97300,7669,1001198.0,10289803.0
2017-10-25,97000,98000,96500,96800,8649,996053.0,10289803.0
2017-10-26,96200,97600,95200,97100,12396,999140.0,10289803.0
2017-10-27,96100,98000,96100,97800,6581,1006343.0,10289803.0
2017-10-30,97800,98200,96600,97600,5212,1004285.0,10289803.0
2017-10-31,97400,98000,96800,97000,6793,998111.0,10289803.0
2017-11-01,96400,98200,96300,98000,7149,1008401.0,10289803.0
2017-11-02,98000,98100,97000,97500,5400,1003256.0,10289803.0
2017-11-03,98300,99300,96500,97400,11611,1002227.0,10289803.0
2017-11-06,97300,98000,96800,97700,14694,1005314.0,10289803.0
2017-11-07,98600,102000,97400,97500,35021,1003256.0,10289803.0
2017-11-08,97500,97600,94600,95800,24304,985763.0,10289803.0
2017-11-09,95900,96700,95000,96500,10867,992966.0,10289803.0
2017-11-10,96500,96500,95400,95700,8694,984734.0,10289803.0
2017-11-13,95100,96300,95000,95900,6041,986792.0,10289803.0
2017-11-14,95100,96200,95100,96200,6058,989879.0,10289803.0
2017-11-15,96000,96000,93900,93900,19411,966213.0,10289803.0
2017-11-16,94900,94900,92900,93000,18387,956952.0,10289803.0
2017-11-17,93000,96000,92500,93400,17233,961068.0,10289803.0
2017-11-20,93500,94300,92700,93100,12700,957981.0,10289803.0
2017-11-21,93500,95600,93500,94000,20651,967241.0,10289803.0
2017-11-22,94400,94400,93000,93100,16606,957981.0,10289803.0
2017-11-23,93100,93900,92700,93300,7332,960039.0,10289803.0
2017-11-24,93400,95200,93400,93900,10310,966213.0,10289803.0
2017-11-27,94100,95000,93700,94600,11308,973415.0,10289803.0
2017-11-28,94600,96400,94500,96300,19610,990908.0,10289803.0
2017-11-29,96800,96800,94300,94900,21271,976502.0,10289803.0
2017-11-30,95700,95900,94700,95900,12341,986792.0,10289803.0
2017-12-01,95900,96000,93800,93900,16922,966213.0,10289803.0
2017-12-04,93900,94600,92800,93000,15373,956952.0,10289803.0
2017-12-05,93000,93900,92600,93000,16114,956952.0,10289803.0
2017-12-06,93200,93400,91900,92000,18021,946662.0,10289803.0
2017-12-07,92300,92400,90700,91900,17640,945633.0,10289803.0
2017-12-08,91300,92200,91000,91800,5445,944604.0,10289803.0
2017-12-11,91100,92300,91000,92000,4110,946662.0,10289803.0
2017-12-12,91200,92000,91100,91500,6095,941517.0,10289803.0
2017-12-13,91500,92200,91100,92000,10139,946662.0,10289803.0
2017-12-14,92300,92500,91000,91000,17306,936372.0,10289803.0
2017-12-15,91800,92400,90800,92300,15306,949749.0,10289803.0
2017-12-18,92400,92700,91000,91100,12656,937401.0,10289803.0
2017-12-19,90800,91300,89500,89500,25403,920937.0,10289803.0
2017-12-20,89500,91900,89400,91800,13445,944604.0,10289803.0
2017-12-21,91300,91900,90400,91500,10389,941517.0,10289803.0
2017-12-22,91500,92200,90700,92000,8551,946662.0,10289803.0
2017-12-26,92200,92600,91400,91800,10062,944604.0,10289803.0
2017-12-27,90600,92000,90600,91800,4569,944604.0,10289803.0
2017-12-28,91800,92900,91100,92800,9458,954894.0,10289803.0
2018-01-02,91500,93500,91200,93300,12203,960039.0,10289803.0
2018-01-03,91600,94100,91600,92200,10003,948720.0,10289803.0
2018-01-04,92200,93300,92200,93100,7788,957981.0,10289803.0
2018-01-05,93200,93500,92400,92800,5658,954894.0,10289803.0
2018-01-08,92700,92700,90600,90600,19082,932256.0,10289803.0
2018-01-09,90600,92300,90500,91700,8784,943575.0,10289803.0
2018-01-10,90700,92000,90700,91200,7808,938430.0,10289803.0
2018-01-11,91400,92000,90500,90500,10644,931227.0,10289803.0
2018-01-12,90600,91900,90200,91000,11758,936372.0,10289803.0
2018-01-15,90500,91000,90000,90900,9893,935343.0,10289803.0
2018-01-16,90700,91100,90200,90700,9723,933285.0,10289803.0
2018-01-17,90700,90700,89400,89600,18301,921966.0,10289803.0
2018-01-18,89400,89900,88700,89300,12212,918879.0,10289803.0
2018-01-19,88900,89600,88100,88200,17550,907561.0,10289803.0
2018-01-22,88300,89500,88100,89500,9326,920937.0,10289803.0
2018-01-23,89100,90900,88700,90700,14380,933285.0,10289803.0
2018-01-24,90700,92800,90200,92700,23101,953865.0,10289803.0
2018-01-25,92900,96400,91900,95700,42743,984734.0,10289803.0
2018-01-26,96300,110000,96300,101500,228471,1044415.0,10289803.0
2018-01-29,102000,107000,100000,104500,55639,1075284.0,10289803.0
2018-01-30,105000,107500,103000,104500,46901,1075284.0,10289803.0
2018-01-31,104000,104000,99600,102500,39070,1054705.0,10289803.0
2018-02-01,102500,103500,100500,102000,12163,1049560.0,10289803.0
2018-02-02,100500,102000,97000,97600,26776,1004285.0,10289803.0
2018-02-05,97500,99000,94200,94300,41826,970328.0,10289803.0
2018-02-06,93300,98300,90900,96700,62351,995024.0,10289803.0
2018-02-07,98900,99400,95200,95300,28752,980618.0,10289803.0
2018-02-08,94400,96000,91000,92300,39293,949749.0,10289803.0
2018-02-09,90500,93600,90500,93200,27714,959010.0,10289803.0
2018-02-12,92900,93500,91000,91800,16315,944604.0,10289803.0
