대성산업(128820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-16,11691,12074,11443,11624,54392,73828.0,28615688.0
2014-10-17,11871,11871,11060,11083,74242,70395.0,28615688.0
2014-10-20,11082,11465,10992,11060,72599,70252.0,28615688.0
2014-10-21,11060,11195,10812,10858,57984,68964.0,28615688.0
2014-10-22,11015,11060,10362,10700,124118,67962.0,28615688.0
2014-10-23,10700,10812,10317,10452,87134,66388.0,28615688.0
2014-10-24,10722,10857,10474,10858,78675,68964.0,28615688.0
2014-10-27,10857,11128,10609,10790,69140,68535.0,28615688.0
2014-10-28,11128,11128,10677,10858,43199,68964.0,28615688.0
2014-10-29,10902,12029,10745,11714,132195,74401.0,28615688.0
2014-10-30,11713,12299,11263,12052,114379,76547.0,28615688.0
2014-10-31,11961,13831,11218,11218,370978,71253.0,28615688.0
2014-11-03,11375,12614,11375,12164,223254,77262.0,28615688.0
2014-11-04,12164,12479,11713,12164,79869,77262.0,28615688.0
2014-11-05,12029,12254,11443,11691,47606,74258.0,28615688.0
2014-11-06,11556,11938,11218,11871,52308,75402.0,28615688.0
2014-11-07,11916,11938,11398,11714,25780,74401.0,28615688.0
2014-11-10,11510,11713,11285,11646,38502,73972.0,28615688.0
2014-11-11,11601,12299,11601,12254,61047,77835.0,28615688.0
2014-11-12,12164,12749,11938,12592,129864,79981.0,28615688.0
2014-11-13,12457,13290,12457,13200,123286,83844.0,28615688.0
2014-11-14,13380,13380,12434,13133,71199,83415.0,28615688.0
2014-11-17,13200,13358,12885,12975,44555,82413.0,28615688.0
2014-11-18,12975,13065,12592,12975,20705,82413.0,28615688.0
2014-11-19,12975,13065,12682,12727,43059,80839.0,28615688.0
2014-11-20,12659,12952,12614,12615,16326,80124.0,28615688.0
2014-11-21,12614,12704,12592,12615,10774,80124.0,28615688.0
2014-11-24,12614,12794,12209,12367,61405,78550.0,28615688.0
2014-11-25,12366,12682,12344,12615,26886,80124.0,28615688.0
2014-11-26,12772,13042,12547,12795,32369,81269.0,28615688.0
2014-11-27,12794,13200,12637,13065,26714,82985.0,28615688.0
2014-11-28,13425,13425,12749,12908,25254,81984.0,28615688.0
2014-12-01,12885,12885,11736,12772,52619,81125.0,28615688.0
2014-12-02,12840,12840,12074,12547,14318,79695.0,28615688.0
2014-12-03,12389,12592,12254,12525,7838,79552.0,28615688.0
2014-12-04,12389,12614,11803,11961,68292,75975.0,28615688.0
2014-12-05,11826,12119,11488,11488,59684,72970.0,28615688.0
2014-12-08,11398,12029,10925,11083,80466,70395.0,28615688.0
2014-12-09,10902,11623,10902,11601,78525,73685.0,28615688.0
2014-12-10,11601,12254,11263,11263,111553,71539.0,28615688.0
2014-12-11,11037,11308,10362,10700,141454,67962.0,28615688.0
2014-12-12,0,0,0,10700,0,67962.0,28615688.0
2014-12-15,0,0,0,10700,0,,
2014-12-16,0,0,0,10700,0,,
2014-12-17,0,0,0,10700,0,,
2014-12-18,0,0,0,10700,0,,
2014-12-19,0,0,0,10700,0,,
2014-12-22,0,0,0,10700,0,,
2014-12-23,0,0,0,10700,0,,
2014-12-24,0,0,0,10700,0,,
2014-12-26,0,0,0,10700,0,,
2014-12-29,0,0,0,10700,0,,
2014-12-30,0,0,0,10700,0,,
2015-01-02,0,0,0,10700,0,,
2015-01-05,0,0,0,10700,0,,
2015-01-06,0,0,0,10700,0,,
2015-01-07,0,0,0,10700,0,,
2015-01-08,10700,11100,9100,9100,365521,37200.0,4087955.0
2015-01-09,9090,9440,8710,9100,147741,37200.0,4087955.0
2015-01-12,9000,9200,8700,8700,108454,35565.0,4087955.0
2015-01-13,8620,8740,8220,8410,61914,34380.0,4087955.0
2015-01-14,8480,8780,7990,8500,103333,34748.0,4087955.0
2015-01-15,8310,9100,8310,8660,43390,35402.0,4087955.0
2015-01-16,8720,8890,8480,8520,20087,34829.0,4087955.0
2015-01-19,8520,8620,8210,8350,26154,34134.0,4087955.0
2015-01-20,8280,8380,8130,8250,20576,33726.0,4087955.0
2015-01-21,8210,8300,7900,8140,42620,33276.0,4087955.0
2015-01-22,8000,8140,7940,7970,20833,32581.0,4087955.0
2015-01-23,8070,8300,7880,8150,33526,33317.0,4087955.0
2015-01-26,8150,8190,7900,8090,18766,33072.0,4087955.0
2015-01-27,7920,8650,7920,8600,45642,35156.0,4087955.0
2015-01-28,8500,8860,8500,8630,39084,35279.0,4087955.0
2015-01-29,8790,9160,8640,9150,71477,37405.0,4087955.0
2015-01-30,9000,9150,8550,9150,69919,37405.0,4087955.0
2015-02-02,9100,9300,8790,8900,95252,36383.0,4087955.0
2015-02-03,9000,9230,8600,8900,44839,36383.0,4087955.0
2015-02-04,9100,9100,8740,8900,37532,36383.0,4087955.0
2015-02-05,8900,9000,8620,8650,30279,35361.0,4087955.0
2015-02-06,8700,8730,8210,8410,39503,34380.0,4087955.0
2015-02-09,8410,8490,7900,8250,45429,33726.0,4087955.0
2015-02-10,8800,9090,8390,8930,125968,36505.0,4087955.0
2015-02-11,9000,9000,8400,8550,43030,34952.0,4087955.0
2015-02-12,8700,8700,8110,8250,16562,33726.0,4087955.0
2015-02-13,8200,8500,7900,7920,56148,32377.0,4087955.0
2015-02-16,7840,7840,7100,7180,102450,29352.0,4087955.0
2015-02-17,7250,7380,7120,7190,27883,29392.0,4087955.0
2015-02-23,7190,7450,7160,7250,50357,29638.0,4087955.0
2015-02-24,7250,7360,7110,7140,33304,29188.0,4087955.0
2015-02-25,7170,7170,6700,6840,77746,27962.0,4087955.0
2015-02-26,6850,6900,6680,6700,37346,27389.0,4087955.0
2015-02-27,6540,6850,6520,6790,30881,27757.0,4087955.0
2015-03-02,6060,6210,5830,5930,1203283,24242.0,4087955.0
2015-03-03,5930,6190,5930,6110,415019,24977.0,4087955.0
2015-03-04,6090,6180,5990,6100,451902,146937.0,24087955.0
2015-03-05,6170,6380,6120,6270,611609,151031.0,24087955.0
2015-03-06,6300,6310,6140,6260,316178,150791.0,24087955.0
2015-03-09,6170,6240,6010,6060,327545,145973.0,24087955.0
2015-03-10,6060,6170,6040,6090,336373,146696.0,24087955.0
2015-03-11,6060,6190,6040,6140,202315,147900.0,24087955.0
2015-03-12,6120,6290,6080,6090,254799,146696.0,24087955.0
2015-03-13,6130,6130,5600,5970,687822,143805.0,24087955.0
2015-03-16,6170,6290,6090,6200,662163,149345.0,24087955.0
2015-03-17,6200,6210,6070,6100,315935,146937.0,24087955.0
2015-03-18,6100,6250,6090,6100,321973,146937.0,24087955.0
2015-03-19,6140,6200,6100,6180,207952,148864.0,24087955.0
2015-03-20,6180,6200,6110,6180,151949,148864.0,24087955.0
2015-03-23,6190,6230,6100,6130,166800,147659.0,24087955.0
2015-03-24,6120,6170,6060,6090,164976,146696.0,24087955.0
2015-03-25,6080,6130,5990,6010,175764,144769.0,24087955.0
2015-03-26,5960,6030,5920,5940,110401,143082.0,24087955.0
2015-03-27,5920,6020,5900,5980,153062,144046.0,24087955.0
2015-03-30,5980,6080,5960,6040,160778,145491.0,24087955.0
2015-03-31,6040,6040,5950,6020,110670,145009.0,24087955.0
2015-04-01,6050,6070,5920,5940,153462,143082.0,24087955.0
2015-04-02,5910,5950,5850,5900,126257,142119.0,24087955.0
2015-04-03,5910,5910,5730,5840,222734,140674.0,24087955.0
2015-04-06,5840,5890,5820,5880,88257,141637.0,24087955.0
2015-04-07,5880,6030,5860,5980,125793,144046.0,24087955.0
2015-04-08,6020,6050,5930,6050,147626,145732.0,24087955.0
2015-04-09,6060,6140,6000,6120,129040,147418.0,24087955.0
2015-04-10,6120,6130,6050,6050,121979,145732.0,24087955.0
2015-04-13,6050,6100,6040,6070,93990,146214.0,24087955.0
2015-04-14,6080,6100,6000,6010,122822,144769.0,24087955.0
2015-04-15,6020,6110,5990,6040,108734,145491.0,24087955.0
2015-04-16,6050,6050,5980,6020,122735,145009.0,24087955.0
2015-04-17,6010,6020,5980,6000,109302,144528.0,24087955.0
2015-04-20,5950,5970,5850,5870,175315,141396.0,24087955.0
2015-04-21,5880,5940,5870,5900,91382,142119.0,24087955.0
2015-04-22,5900,5930,5520,5700,274912,137301.0,24087955.0
2015-04-23,5740,6050,5660,5820,183320,140192.0,24087955.0
2015-04-24,5850,5900,5750,5800,66970,139710.0,24087955.0
2015-04-27,5850,5880,5740,5810,50222,139951.0,24087955.0
2015-04-28,5890,6140,5820,6120,448824,147418.0,24087955.0
2015-04-29,6130,6130,5920,5990,141691,144287.0,24087955.0
2015-04-30,5980,6010,5800,5940,121703,143082.0,24087955.0
2015-05-04,5940,5950,5730,5730,121441,138024.0,24087955.0
2015-05-06,5810,5810,5700,5750,73953,138506.0,24087955.0
2015-05-07,5770,5810,5710,5800,39938,139710.0,24087955.0
2015-05-08,5850,6020,5800,5980,84647,144046.0,24087955.0
2015-05-11,6020,6040,5950,5980,114662,144046.0,24087955.0
2015-05-12,6040,6040,5950,5980,47628,144046.0,24087955.0
2015-05-13,5960,6310,5920,6260,577505,150791.0,24087955.0
2015-05-14,6300,6320,6160,6190,247510,149104.0,24087955.0
2015-05-15,6250,6300,6190,6230,332656,150068.0,24087955.0
2015-05-18,6220,6250,6060,6100,213389,146937.0,24087955.0
2015-05-19,6090,6110,5980,6070,63890,146214.0,24087955.0
2015-05-20,6130,6300,6000,6250,516630,150550.0,24087955.0
2015-05-21,6290,6300,6100,6120,291965,147418.0,24087955.0
2015-05-22,6120,6200,6000,6160,185552,148382.0,24087955.0
2015-05-26,6170,6350,6060,6300,563927,151754.0,24087955.0
2015-05-27,6320,6540,6280,6540,2817341,157535.0,24087955.0
2015-05-28,6500,6580,6230,6280,1253592,151272.0,24087955.0
2015-05-29,6250,6300,6140,6200,497462,149345.0,24087955.0
2015-06-01,6190,6380,6140,6330,303943,152477.0,24087955.0
2015-06-02,6250,6260,5510,5820,785528,140192.0,24087955.0
2015-06-03,5760,5830,5600,5600,368766,134893.0,24087955.0
2015-06-04,5550,5660,4910,5380,854692,129593.0,24087955.0
2015-06-05,5290,5290,4980,5030,445201,121162.0,24087955.0
2015-06-08,4910,5130,4820,5110,312238,123089.0,24087955.0
2015-06-09,5050,5210,5020,5020,145451,120922.0,24087955.0
2015-06-10,5090,5200,5000,5000,178113,120440.0,24087955.0
2015-06-11,5050,5190,5000,5080,142670,122367.0,24087955.0
2015-06-12,5130,5130,4985,5040,124838,121403.0,24087955.0
2015-06-15,5010,5200,4900,5040,119779,121403.0,24087955.0
2015-06-16,5110,5110,4920,5010,161707,120681.0,24087955.0
2015-06-17,4975,5110,4920,5010,116106,120681.0,24087955.0
2015-06-18,5080,5200,5070,5140,159406,123812.0,24087955.0
2015-06-19,5150,5480,5150,5380,264365,129593.0,24087955.0
2015-06-22,5280,5440,5220,5250,100099,126462.0,24087955.0
2015-06-23,5290,5450,5250,5300,99658,127666.0,24087955.0
2015-06-24,5270,5410,5270,5360,107680,129111.0,24087955.0
2015-06-25,5360,5690,5330,5650,263627,136097.0,24087955.0
2015-06-26,5660,5670,5470,5500,112077,132484.0,24087955.0
2015-06-29,5400,5450,5100,5210,175030,125498.0,24087955.0
2015-06-30,5160,5310,5120,5290,87400,127425.0,24087955.0
2015-07-01,5290,5360,5210,5260,117162,126703.0,24087955.0
2015-07-02,5260,5400,5200,5320,71602,128148.0,24087955.0
2015-07-03,5270,5360,5140,5160,93381,124294.0,24087955.0
2015-07-06,5150,5150,4930,4950,200387,119235.0,24087955.0
2015-07-07,5030,5050,4925,5000,97045,120440.0,24087955.0
2015-07-08,4960,5030,4880,4965,126856,119597.0,24087955.0
2015-07-09,4870,4960,4695,4805,139276,115743.0,24087955.0
2015-07-10,4850,4910,4775,4840,71551,116586.0,24087955.0
2015-07-13,4820,4890,4790,4800,94877,115622.0,24087955.0
2015-07-14,4830,5090,4830,5000,76220,120440.0,24087955.0
2015-07-15,5090,5090,4885,5060,87556,121885.0,24087955.0
2015-07-16,5060,5160,4995,5040,65043,121403.0,24087955.0
2015-07-17,5050,5120,4745,4780,230606,115140.0,24087955.0
2015-07-20,4805,4820,4700,4765,74860,114779.0,24087955.0
2015-07-21,4755,4785,4500,4675,167942,112611.0,24087955.0
2015-07-22,4680,4680,4545,4555,141997,109721.0,24087955.0
2015-07-23,4570,4605,4350,4400,227126,105987.0,24087955.0
2015-07-24,4400,4500,4355,4440,58288,106951.0,24087955.0
2015-07-27,4400,4400,4170,4350,151972,104783.0,24087955.0
2015-07-28,4310,4355,4165,4285,60755,103217.0,24087955.0
2015-07-29,4305,4330,4200,4200,64379,101169.0,24087955.0
2015-07-30,4160,4245,4065,4160,80957,100206.0,24087955.0
2015-07-31,4190,4195,4060,4160,77349,100206.0,24087955.0
2015-08-03,4110,4200,4075,4095,84101,98640.0,24087955.0
2015-08-04,4095,4170,4050,4100,146534,98761.0,24087955.0
2015-08-05,4150,4300,4060,4230,116141,101892.0,24087955.0
2015-08-06,4235,4265,4150,4250,75818,102374.0,24087955.0
2015-08-07,4250,4275,4060,4180,61948,100688.0,24087955.0
2015-08-10,4200,4225,4070,4125,48500,99363.0,24087955.0
2015-08-11,4145,4170,4045,4095,57192,98640.0,24087955.0
2015-08-12,4050,4120,3950,4005,74057,96472.0,24087955.0
2015-08-13,4000,4085,3985,4035,33759,97195.0,24087955.0
2015-08-17,4080,4100,3955,4000,36542,96352.0,24087955.0
2015-08-18,3950,4030,3810,3900,89961,93943.0,24087955.0
2015-08-19,3905,3970,3600,3750,100725,90330.0,24087955.0
2015-08-20,3725,3750,3640,3675,44282,88523.0,24087955.0
2015-08-21,3520,3550,3370,3480,101180,83826.0,24087955.0
2015-08-24,3405,3500,3330,3410,44487,82140.0,24087955.0
2015-08-25,3410,3740,3390,3655,95715,88041.0,24087955.0
2015-08-26,3665,3690,3565,3645,45480,87801.0,24087955.0
2015-08-27,3660,4190,3660,3945,236268,95027.0,24087955.0
2015-08-28,3910,4050,3900,3975,72600,95750.0,24087955.0
2015-08-31,4020,4035,3790,3855,108630,92859.0,24087955.0
2015-09-01,3795,3875,3770,3810,54488,91775.0,24087955.0
2015-09-02,3740,3870,3720,3810,78469,91775.0,24087955.0
2015-09-03,3835,3890,3735,3785,116132,91173.0,24087955.0
2015-09-04,3785,3810,3700,3765,38458,90691.0,24087955.0
2015-09-07,3715,3760,3635,3710,32447,89366.0,24087955.0
2015-09-08,3710,3770,3580,3625,64354,87319.0,24087955.0
2015-09-09,3635,3690,3610,3650,50746,87921.0,24087955.0
2015-09-10,3650,3880,3520,3880,91970,93461.0,24087955.0
2015-09-11,3935,3935,3700,3900,76759,93943.0,24087955.0
2015-09-14,3900,4085,3860,3910,76354,94184.0,24087955.0
2015-09-15,3930,3965,3885,3910,32908,94184.0,24087955.0
2015-09-16,3910,3975,3800,3855,159619,92859.0,24087955.0
2015-09-17,3900,4095,3850,3930,117228,94666.0,24087955.0
2015-09-18,3935,4075,3850,3925,104667,94545.0,24087955.0
2015-09-21,3995,3995,3855,3910,30847,94184.0,24087955.0
2015-09-22,3940,4040,3910,4005,134028,96472.0,24087955.0
2015-09-23,4015,4015,3820,3930,71839,94666.0,24087955.0
2015-09-24,3885,3990,3820,3850,45720,92739.0,24087955.0
2015-09-25,3880,3890,3765,3885,55126,93582.0,24087955.0
2015-09-30,3850,3875,3790,3820,57560,92016.0,24087955.0
2015-10-01,3875,3875,3775,3800,60628,91534.0,24087955.0
2015-10-02,3775,3870,3710,3780,52699,91052.0,24087955.0
2015-10-05,3760,3855,3745,3775,54269,90932.0,24087955.0
2015-10-06,3780,3860,3725,3800,89429,91534.0,24087955.0
2015-10-07,3765,4700,3765,4030,646854,97074.0,24087955.0
2015-10-08,4090,4250,3900,3970,179911,95629.0,24087955.0
2015-10-12,4000,4220,3990,4165,105141,100326.0,24087955.0
2015-10-13,4205,4230,4115,4195,75033,101049.0,24087955.0
2015-10-14,4205,4345,4165,4265,146483,102735.0,24087955.0
2015-10-15,4315,4315,4130,4190,81976,100929.0,24087955.0
2015-10-16,4200,4255,4125,4150,33347,99965.0,24087955.0
2015-10-19,4155,4190,4055,4140,67715,99724.0,24087955.0
2015-10-20,4100,4140,4010,4065,66382,97918.0,24087955.0
2015-10-21,4110,4145,4050,4095,61992,98640.0,24087955.0
2015-10-22,4105,4130,3900,3930,113757,94666.0,24087955.0
2015-10-23,4000,4020,3930,3970,49249,95629.0,24087955.0
2015-10-26,3985,4085,3900,3995,44557,96231.0,24087955.0
2015-10-27,3925,4165,3925,4050,98101,97556.0,24087955.0
2015-10-28,4080,4080,3985,3995,28357,96231.0,24087955.0
2015-10-29,4005,4085,3980,4085,54794,98399.0,24087955.0
2015-10-30,4085,4100,3975,4030,38583,97074.0,24087955.0
2015-11-02,4050,4125,4030,4075,69210,98158.0,24087955.0
2015-11-03,4095,4110,4000,4050,39406,97556.0,24087955.0
2015-11-04,4020,4090,3950,4065,59897,97918.0,24087955.0
2015-11-05,4065,4070,3955,3990,45372,96111.0,24087955.0
2015-11-06,3990,4010,3850,3920,107382,94425.0,24087955.0
2015-11-09,3940,3940,3720,3770,72362,90812.0,24087955.0
2015-11-10,3700,3740,3550,3640,54134,87680.0,24087955.0
2015-11-11,3640,3820,3605,3820,27905,92016.0,24087955.0
2015-11-12,3800,3900,3700,3725,22962,89728.0,24087955.0
2015-11-13,3725,3730,3600,3725,29626,89728.0,24087955.0
2015-11-16,3680,3680,3480,3480,85291,83826.0,24087955.0
2015-11-17,3490,3630,3490,3525,38023,84910.0,24087955.0
2015-11-18,3590,3590,3470,3525,22487,84910.0,24087955.0
2015-11-19,3500,3630,3480,3600,43465,86717.0,24087955.0
2015-11-20,3595,3805,3595,3750,42380,90330.0,24087955.0
2015-11-23,3800,3855,3705,3795,21549,91414.0,24087955.0
2015-11-24,3850,4030,3750,4000,128474,96352.0,24087955.0
2015-11-25,4060,4185,3975,4000,84399,96352.0,24087955.0
2015-11-26,4090,4090,3955,3965,34808,95509.0,24087955.0
2015-11-27,4020,4050,3965,4010,38584,96593.0,24087955.0
2015-11-30,4050,4050,3800,3840,69462,92498.0,24087955.0
2015-12-01,3840,3915,3760,3915,14133,94304.0,24087955.0
2015-12-02,3950,3965,3795,3835,49737,92377.0,24087955.0
2015-12-03,3810,3825,3600,3755,49911,90450.0,24087955.0
2015-12-04,3750,3750,3650,3725,36051,89728.0,24087955.0
2015-12-07,3740,3775,3670,3685,8514,88764.0,24087955.0
2015-12-08,3700,3700,3540,3655,38179,88041.0,24087955.0
2015-12-09,3660,3675,3590,3595,23628,86596.0,24087955.0
2015-12-10,3525,3650,3450,3565,79980,85874.0,24087955.0
2015-12-11,3500,3685,3490,3520,42062,84790.0,24087955.0
2015-12-14,3510,3510,3370,3415,58088,82260.0,24087955.0
2015-12-15,3380,3450,3380,3435,44556,82742.0,24087955.0
2015-12-16,3450,3560,3445,3460,16572,83344.0,24087955.0
2015-12-17,3460,3560,3435,3500,29126,84308.0,24087955.0
2015-12-18,3500,3555,3455,3545,24894,85392.0,24087955.0
2015-12-21,3595,3595,3505,3540,11235,85271.0,24087955.0
2015-12-22,3580,3810,3495,3495,44031,84187.0,24087955.0
2015-12-23,3550,3660,3495,3650,44077,87921.0,24087955.0
2015-12-24,3650,3720,3620,3655,35102,88041.0,24087955.0
2015-12-28,3590,3640,3570,3595,13157,86596.0,24087955.0
2015-12-29,3680,3680,3490,3580,54174,86235.0,24087955.0
2015-12-30,3650,3650,3430,3485,75397,83947.0,24087955.0
2016-01-04,3485,3485,3360,3365,55085,81056.0,24087955.0
2016-01-05,3380,3380,3210,3305,93204,79611.0,24087955.0
2016-01-06,3315,3325,3180,3270,56884,78768.0,24087955.0
2016-01-07,3275,3275,3135,3170,64343,76359.0,24087955.0
2016-01-08,3185,3190,3000,3080,100060,74191.0,24087955.0
2016-01-11,3070,3070,2950,3015,62451,72625.0,24087955.0
2016-01-12,3030,3075,2960,3040,39066,73227.0,24087955.0
2016-01-13,3040,3080,3000,3040,23516,73227.0,24087955.0
2016-01-14,3010,3020,2900,2950,51738,71059.0,24087955.0
2016-01-15,2960,3070,2900,2930,32444,70578.0,24087955.0
2016-01-18,2855,2915,2795,2830,74593,68169.0,24087955.0
2016-01-19,2845,2880,2765,2830,63260,68169.0,24087955.0
2016-01-20,2860,2860,2695,2700,56941,65037.0,24087955.0
2016-01-21,2700,2870,2610,2855,43300,68771.0,24087955.0
2016-01-22,2830,3110,2785,2855,113852,68771.0,24087955.0
2016-01-25,2880,2905,2810,2840,18178,68410.0,24087955.0
2016-01-26,2875,2875,2700,2855,39286,68771.0,24087955.0
2016-01-27,2830,3040,2795,2830,52813,68169.0,24087955.0
2016-01-28,2865,2950,2705,2850,61293,68651.0,24087955.0
2016-01-29,2985,2985,2860,2925,39961,70457.0,24087955.0
2016-02-01,2980,2980,2870,2960,21189,71300.0,24087955.0
2016-02-02,2970,3060,2880,3045,35814,73348.0,24087955.0
2016-02-03,3000,3100,2895,2990,61423,72023.0,24087955.0
2016-02-04,3020,3065,2970,3055,30735,73589.0,24087955.0
2016-02-05,3025,3035,2840,3020,25078,72746.0,24087955.0
2016-02-11,2955,2980,2755,2830,45737,68169.0,24087955.0
2016-02-12,2770,2840,2630,2710,43979,65278.0,24087955.0
2016-02-15,2725,2820,2725,2755,11522,66362.0,24087955.0
2016-02-16,2750,2865,2700,2845,32741,68530.0,24087955.0
2016-02-17,2900,2915,2830,2855,20180,68771.0,24087955.0
2016-02-18,2855,2915,2810,2915,51209,70216.0,24087955.0
2016-02-19,2920,2925,2865,2920,35397,70337.0,24087955.0
2016-02-22,2900,2930,2875,2930,14514,70578.0,24087955.0
2016-02-23,2935,3380,2935,3260,295918,78527.0,24087955.0
2016-02-24,3260,3260,3050,3100,92185,74673.0,24087955.0
2016-02-25,3120,3180,3035,3110,61724,74914.0,24087955.0
2016-02-26,3110,3130,2995,3005,63281,72384.0,24087955.0
2016-02-29,3080,3080,2900,2985,54074,71903.0,24087955.0
2016-03-02,2985,3040,2960,3000,80683,72264.0,24087955.0
2016-03-03,3020,3320,2990,3230,153234,77804.0,24087955.0
2016-03-04,3245,3505,3165,3490,136946,84067.0,24087955.0
2016-03-07,3570,3570,3405,3410,61974,82140.0,24087955.0
2016-03-08,3410,3480,3305,3390,43457,81658.0,24087955.0
2016-03-09,3415,3480,3395,3410,29554,82140.0,24087955.0
2016-03-10,3400,3400,3205,3350,55221,80695.0,24087955.0
2016-03-11,3485,3485,3350,3360,45365,80936.0,24087955.0
2016-03-14,3400,3600,3400,3530,113011,85030.0,24087955.0
2016-03-15,3550,3550,3445,3455,44151,83224.0,24087955.0
2016-03-16,3455,3545,3425,3460,45834,83344.0,24087955.0
2016-03-17,3500,3580,3445,3460,102735,83344.0,24087955.0
2016-03-18,3525,3525,3395,3415,39587,82260.0,24087955.0
2016-03-21,3430,3460,3370,3415,23259,82260.0,24087955.0
2016-03-22,3435,3445,3330,3355,47221,80815.0,24087955.0
2016-03-23,3355,3400,3310,3345,37266,80574.0,24087955.0
2016-03-24,3365,3365,3250,3315,31411,79852.0,24087955.0
2016-03-25,3315,3320,3220,3235,22290,77925.0,24087955.0
2016-03-28,3235,3250,3195,3210,26395,77322.0,24087955.0
2016-03-29,3155,3250,3130,3210,40540,77322.0,24087955.0
2016-03-30,3210,3390,3210,3340,24669,80454.0,24087955.0
2016-03-31,3385,3385,3290,3340,5136,80454.0,24087955.0
2016-04-01,3340,3375,3275,3345,12812,80574.0,24087955.0
2016-04-04,3345,3345,3145,3170,67622,76359.0,24087955.0
2016-04-05,3185,3245,3175,3245,19125,78165.0,24087955.0
2016-04-06,3180,3265,3160,3250,25857,78286.0,24087955.0
2016-04-07,3290,3290,3130,3250,37239,78286.0,24087955.0
2016-04-08,3200,3250,3170,3240,32353,78045.0,24087955.0
2016-04-11,3240,3245,3180,3245,30964,78165.0,24087955.0
2016-04-12,3275,3275,3090,3195,54070,76961.0,24087955.0
2016-04-14,3190,3240,3165,3210,21396,77322.0,24087955.0
2016-04-15,3235,3295,3210,3250,39446,78286.0,24087955.0
2016-04-18,3250,3250,3130,3190,39990,76841.0,24087955.0
2016-04-19,3190,3240,3150,3155,15215,75997.0,24087955.0
2016-04-20,3240,3240,3160,3220,48889,77563.0,24087955.0
2016-04-21,3280,3285,3170,3240,30598,78045.0,24087955.0
2016-04-22,3265,3265,3150,3165,55996,76238.0,24087955.0
2016-04-25,3200,3210,3150,3175,26910,76479.0,24087955.0
2016-04-26,3090,3210,3090,3200,52706,77081.0,24087955.0
2016-04-27,3210,3210,3100,3165,33245,76238.0,24087955.0
2016-04-28,3165,3200,3140,3175,27942,76479.0,24087955.0
2016-04-29,3205,3550,3155,3320,255292,79972.0,24087955.0
2016-05-02,3355,3450,3215,3235,84122,77925.0,24087955.0
2016-05-03,3295,3295,3195,3195,27018,76961.0,24087955.0
2016-05-04,3165,3195,2915,2950,112248,71059.0,24087955.0
2016-05-09,2840,2940,2840,2910,50208,70096.0,24087955.0
2016-05-10,2910,2970,2850,2970,32605,71541.0,24087955.0
2016-05-11,2970,3085,2920,3055,34166,73589.0,24087955.0
2016-05-12,3070,3070,3000,3060,12729,73709.0,24087955.0
2016-05-13,3050,3060,2945,3020,32569,72746.0,24087955.0
2016-05-16,2970,3035,2920,2970,51035,71541.0,24087955.0
2016-05-17,2885,2950,2830,2950,80508,71059.0,24087955.0
2016-05-18,2950,2960,2675,2795,49137,67326.0,24087955.0
2016-05-19,2800,2920,2760,2795,21711,67326.0,24087955.0
2016-05-20,2830,2935,2760,2900,24095,69855.0,24087955.0
2016-05-23,2945,3030,2900,2955,57391,71180.0,24087955.0
2016-05-24,2955,3000,2900,2900,32180,69855.0,24087955.0
2016-05-25,2965,2985,2900,2930,11128,70578.0,24087955.0
2016-05-26,2935,2970,2885,2945,21989,70939.0,24087955.0
2016-05-27,2940,3015,2900,2970,13029,71541.0,24087955.0
2016-05-30,2970,2995,2930,2965,8803,71421.0,24087955.0
2016-05-31,2965,3025,2895,2955,26565,71180.0,24087955.0
2016-06-01,2950,2985,2925,2950,9406,71059.0,24087955.0
2016-06-02,2965,2990,2915,2990,13378,72023.0,24087955.0
2016-06-03,3075,3075,2950,3015,11346,72625.0,24087955.0
2016-06-07,3030,3040,3000,3035,12895,73107.0,24087955.0
2016-06-08,3035,3040,2970,3005,17851,72384.0,24087955.0
2016-06-09,2985,3030,2950,2980,20381,71782.0,24087955.0
2016-06-10,2950,3000,2930,2990,17448,72023.0,24087955.0
2016-06-13,3000,3000,2920,2985,17084,71903.0,24087955.0
2016-06-14,2990,2990,2855,2900,27597,69855.0,24087955.0
2016-06-15,2900,3400,2870,3100,207920,74673.0,24087955.0
2016-06-16,3150,3150,3015,3100,52028,74673.0,24087955.0
2016-06-17,3085,3160,3015,3110,35192,74914.0,24087955.0
2016-06-20,3100,3280,3095,3165,74482,76238.0,24087955.0
2016-06-21,3170,3185,3100,3105,33257,74793.0,24087955.0
2016-06-22,3105,3200,3080,3180,61889,76600.0,24087955.0
2016-06-23,3215,3250,3115,3170,34307,76359.0,24087955.0
2016-06-24,3170,3175,2705,2980,140529,71782.0,24087955.0
2016-06-27,2750,2985,2750,2930,29355,70578.0,24087955.0
2016-06-28,2890,2980,2815,2930,49011,70578.0,24087955.0
2016-06-29,2890,2980,2890,2950,25765,71059.0,24087955.0
2016-06-30,2955,3030,2935,2980,15346,71782.0,24087955.0
2016-07-01,3010,3010,2935,2935,28465,70698.0,24087955.0
2016-07-04,2960,2985,2850,2865,38432,69012.0,24087955.0
2016-07-05,2890,2940,2840,2865,19608,69012.0,24087955.0
2016-07-06,2900,2900,2785,2855,32196,68771.0,24087955.0
2016-07-07,2850,2900,2810,2875,26053,69253.0,24087955.0
2016-07-08,2905,2960,2835,2845,65001,68530.0,24087955.0
